,"﻿""EDULIT_IND""",LOCATION,Country,Time,Value
6346,EA_5T8_AG25T99_GPI,FRA,France,2009,1.03641
6347,EA_5T8_AG25T99_GPI,FRA,France,2010,1.01954
6348,EA_5T8_AG25T99_GPI,FRA,France,2011,1.02193
6349,EA_5T8_AG25T99_GPI,FRA,France,2012,1.02576
6350,EA_5T8_AG25T99_GPI,FRA,France,2013,1.0319
6351,EA_1T8_AG25T99_F,RUS,Russian Federation,2010,99.21157
6352,EA_1T8_AG25T99_GPI,CHL,Chile,2004,0.99321
6353,EA_1T8_AG25T99_GPI,CHL,Chile,2007,0.9958799999999999
6354,EA_1T8_AG25T99_GPI,CHL,Chile,2008,0.97772
6355,EA_1T8_AG25T99_GPI,CHL,Chile,2009,0.97254
6356,EA_1T8_AG25T99_GPI,CHL,Chile,2010,0.98
6357,EA_1T8_AG25T99_GPI,CHL,Chile,2011,0.9612700000000001
6358,EA_1T8_AG25T99_GPI,CHL,Chile,2013,0.98141
6359,EA_1T8_AG25T99,ISR,Israel,2006,92.78796
6360,EA_1T8_AG25T99,ISR,Israel,2007,94.64834
6361,EA_1T8_AG25T99,ISR,Israel,2009,94.61036999999999
6362,EA_1T8_AG25T99,ISR,Israel,2010,94.59195
6363,EA_1T8_AG25T99,ISR,Israel,2011,95.08704
6364,EA_1T8_AG25T99,ISR,Israel,2012,95.35587
6365,EA_1T8_AG25T99,ISR,Israel,2013,95.33006
6366,EA_4T8_AG25T99,GEO,Georgia,2012,49.67118
6367,EA_3T8_AG25T99_GPI,SLV,El Salvador,2006,0.8764799999999999
6368,EA_3T8_AG25T99_GPI,SLV,El Salvador,2007,0.8934700000000001
6369,EA_3T8_AG25T99_GPI,SLV,El Salvador,2008,0.8872899999999999
6370,EA_3T8_AG25T99_GPI,SLV,El Salvador,2009,0.90735
6371,EA_3T8_AG25T99_GPI,SLV,El Salvador,2010,0.9228700000000001
6372,EA_3T8_AG25T99_GPI,SLV,El Salvador,2011,0.89407
6373,EA_3T8_AG25T99_GPI,SLV,El Salvador,2012,0.88856
6374,EA_3T8_AG25T99_GPI,SLV,El Salvador,2013,0.8830399999999999
6375,EA_6T8_AG25T99_M,SWE,Sweden,2013,19.00212
6376,EA_4T8_AG25T99,SVN,Slovenia,2004,18.31381
6381,EA_4T8_AG25T99,SVN,Slovenia,2009,20.74716
6386,EA_3T8_AG25T99_M,SWE,Sweden,2004,76.65723
6387,EA_3T8_AG25T99_M,SWE,Sweden,2005,77.37585
6388,EA_3T8_AG25T99_M,SWE,Sweden,2006,77.99928
6389,EA_3T8_AG25T99_M,SWE,Sweden,2007,78.59841999999999
6390,EA_3T8_AG25T99_M,SWE,Sweden,2008,75.96064
6391,EA_3T8_AG25T99_M,SWE,Sweden,2009,76.55288
6392,EA_3T8_AG25T99_M,SWE,Sweden,2010,77.12831
6393,EA_3T8_AG25T99_M,SWE,Sweden,2011,77.75985
6394,EA_3T8_AG25T99_M,SWE,Sweden,2012,78.34425
6395,EA_3T8_AG25T99_M,SWE,Sweden,2013,75.02233000000001
6396,EA_4T8_AG25T99,LSO,Lesotho,2006,1.8603299999999998
6397,EA_4T8_AG25T99,LSO,Lesotho,2008,5.3505
6398,EA_7T8_AG25T99,IRN,Iran (Islamic Republic of),2012,2.7787900000000003
6399,EA_7T8_AG25T99,IRN,Iran (Islamic Republic of),2013,3.20939
6400,EA_8_AG25T99_M,SSD,South Sudan,2008,0.22011
6401,EA_3T8_AG25T99_F,LCA,Saint Lucia,2013,42.83393
6402,EA_4T8_AG25T99,HUN,Hungary,2005,16.2347
6403,EA_4T8_AG25T99,HUN,Hungary,2011,21.67548
6404,EA_4T8_AG25T99,HUN,Hungary,2012,22.85254
6405,EA_4T8_AG25T99,HUN,Hungary,2013,29.024079999999998
6407,EA_4T8_AG25T99,PRT,Portugal,2004,10.660739999999999
6408,EA_4T8_AG25T99,PRT,Portugal,2005,10.937669999999999
6409,EA_4T8_AG25T99,PRT,Portugal,2006,11.67609
6410,EA_4T8_AG25T99,PRT,Portugal,2007,11.80918
6411,EA_4T8_AG25T99,PRT,Portugal,2008,12.12802
6412,EA_4T8_AG25T99,PRT,Portugal,2009,12.49617
6413,EA_4T8_AG25T99,PRT,Portugal,2010,13.15509
6414,EA_4T8_AG25T99,PRT,Portugal,2011,14.450529999999999
6415,EA_4T8_AG25T99,PRT,Portugal,2012,15.55972
6416,EA_4T8_AG25T99,PRT,Portugal,2013,16.31377
6417,EA_1T8_AG25T99_F,KGZ,Kyrgyzstan,2009,97.26264
6418,EA_1T8_AG25T99_M,MLT,Malta,2005,96.74207
6419,EA_1T8_AG25T99_M,MLT,Malta,2007,97.4408
6420,EA_1T8_AG25T99_M,MLT,Malta,2010,98.46973
6421,EA_1T8_AG25T99_M,MLT,Malta,2011,98.53766999999999
6422,EA_1T8_AG25T99_M,MLT,Malta,2012,98.5961
6423,EA_1T8_AG25T99_M,MLT,Malta,2013,98.85199
6424,EA_1T8_AG25T99_M,WSM,Samoa,2011,98.92645
6425,EA_5T8_AG25T99_GPI,MDV,Maldives,2006,0.52099
6426,EA_1T8_AG25T99_F,CUB,Cuba,2012,90.31773000000001
6427,EA_3T8_AG25T99,TTO,Trinidad and Tobago,2008,57.02307
6428,EA_3T8_AG25T99,TTO,Trinidad and Tobago,2009,56.73411
6429,EA_4T8_AG25T99_F,GHA,Ghana,2010,8.07155
6430,EA_4T8_AG25T99_M,PHL,Philippines,2004,25.53996
6431,EA_4T8_AG25T99_M,PHL,Philippines,2008,28.472929999999998
6432,EA_4T8_AG25T99_M,PHL,Philippines,2010,30.30906
6433,EA_4T8_AG25T99_M,PHL,Philippines,2013,31.41596
6434,EA_5T8_AG25T99,AZE,Azerbaijan,2007,14.88226
6435,EA_5T8_AG25T99,AZE,Azerbaijan,2008,13.93961
6436,EA_5T8_AG25T99,AZE,Azerbaijan,2009,25.05772
6437,EA_5T8_AG25T99,AZE,Azerbaijan,2010,25.22589
6438,EA_5T8_AG25T99,AZE,Azerbaijan,2011,25.27255
6439,EA_5T8_AG25T99,AZE,Azerbaijan,2012,25.336779999999997
6440,EA_5T8_AG25T99,AZE,Azerbaijan,2013,25.37971
6441,EA_1T8_AG25T99_M,ECU,Ecuador,2008,80.9282
6442,EA_1T8_AG25T99_M,ECU,Ecuador,2009,71.84791
6443,EA_1T8_AG25T99_M,ECU,Ecuador,2010,73.73865
6444,EA_1T8_AG25T99_M,ECU,Ecuador,2013,80.87727
6445,EA_3T8_AG25T99_M,TGO,Togo,2009,15.395439999999999
6446,EA_3T8_AG25T99_M,TGO,Togo,2011,17.39876
6447,EA_8_AG25T99,RWA,Rwanda,2012,0.034589999999999996
6448,EA_2T8_AG25T99_F,ARM,Armenia,2011,96.12444
6449,EA_3T8_AG25T99,CRI,Costa Rica,2007,33.45751
6450,EA_3T8_AG25T99,CRI,Costa Rica,2008,35.730509999999995
6451,EA_3T8_AG25T99,CRI,Costa Rica,2009,36.54698
6452,EA_3T8_AG25T99,CRI,Costa Rica,2010,35.50172
6453,EA_3T8_AG25T99,CRI,Costa Rica,2011,36.54347
6454,EA_3T8_AG25T99,CRI,Costa Rica,2012,37.38465
6455,EA_4T8_AG25T99,FJI,Fiji,2007,15.913889999999999
6456,EA_5T8_AG25T99_F,MNE,Montenegro,2003,12.571810000000001
6457,EA_5T8_AG25T99_F,MNE,Montenegro,2011,17.8149
6458,EA_5T8_AG25T99_M,OMN,Oman,2008,15.37129
6459,EA_2T8_AG25T99_F,URY,Uruguay,2003,60.23594
6460,EA_2T8_AG25T99_F,URY,Uruguay,2006,48.4956
6461,EA_2T8_AG25T99_F,URY,Uruguay,2008,52.19639
6462,EA_2T8_AG25T99_F,URY,Uruguay,2009,50.632909999999995
6463,EA_2T8_AG25T99_F,URY,Uruguay,2010,50.6011
6464,EA_2T8_AG25T99_F,URY,Uruguay,2011,53.114630000000005
6465,EA_2T8_AG25T99_F,URY,Uruguay,2012,54.37615
6466,EA_2T8_AG25T99_F,URY,Uruguay,2013,53.799519999999994
6467,EA_5T8_AG25T99_F,PSE,Palestine,2004,13.06545
6468,EA_5T8_AG25T99_F,PSE,Palestine,2006,14.5064
6469,EA_5T8_AG25T99_F,PSE,Palestine,2007,15.227
6470,EA_5T8_AG25T99_F,PSE,Palestine,2008,16.22755
6471,EA_5T8_AG25T99_F,PSE,Palestine,2009,18.490489999999998
6472,EA_5T8_AG25T99_F,PSE,Palestine,2010,18.84723
6473,EA_5T8_AG25T99_F,PSE,Palestine,2011,20.540689999999998
6474,EA_5T8_AG25T99_F,PSE,Palestine,2012,22.40217
6475,EA_5T8_AG25T99_F,PSE,Palestine,2013,21.34655
6476,EA_5T8_AG25T99,BRA,Brazil,2004,8.11464
6477,EA_5T8_AG25T99,BRA,Brazil,2006,8.6406
6478,EA_5T8_AG25T99,BRA,Brazil,2007,9.3327
6479,EA_5T8_AG25T99,BRA,Brazil,2008,10.01506
6480,EA_5T8_AG25T99,BRA,Brazil,2009,10.59687
6481,EA_5T8_AG25T99,BRA,Brazil,2010,11.2994
6482,EA_5T8_AG25T99,BRA,Brazil,2011,11.44956
6483,EA_5T8_AG25T99,BRA,Brazil,2012,11.9615
6484,EA_5T8_AG25T99,BRA,Brazil,2013,12.63157
6485,EA_2T8_AG25T99_GPI,TON,Tonga,2006,0.96305
6486,EA_2T8_AG25T99_GPI,TON,Tonga,2011,0.99151
6487,EA_2T8_AG25T99_M,MNG,Mongolia,2010,84.10076
6488,EA_4T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2006,24.41392
6489,EA_4T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2008,25.17967
6490,EA_4T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2009,25.84974
6491,EA_4T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2010,25.90374
6492,EA_4T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2011,27.73987
6493,EA_3T8_AG25T99,ALB,Albania,2008,39.889109999999995
6494,EA_3T8_AG25T99,ALB,Albania,2011,43.49034
6495,EA_3T8_AG25T99,ALB,Albania,2012,45.27915
6496,EA_5T8_AG25T99,POL,Poland,2008,17.460929999999998
6497,EA_5T8_AG25T99,POL,Poland,2009,18.822470000000003
6498,EA_5T8_AG25T99,POL,Poland,2010,20.30921
6499,EA_5T8_AG25T99,POL,Poland,2011,21.130860000000002
6500,EA_5T8_AG25T99,POL,Poland,2012,21.79255
6501,EA_5T8_AG25T99,POL,Poland,2013,22.79908
6502,EA_5T8_AG25T99_M,FIN,Finland,2003,26.7888
6503,EA_5T8_AG25T99_M,FIN,Finland,2005,27.37323
6504,EA_5T8_AG25T99_M,FIN,Finland,2006,27.67085
6505,EA_5T8_AG25T99_M,FIN,Finland,2007,27.92483
6506,EA_5T8_AG25T99_M,FIN,Finland,2008,28.35213
6507,EA_5T8_AG25T99_M,FIN,Finland,2009,28.623959999999997
6508,EA_5T8_AG25T99_M,FIN,Finland,2010,29.01452
6509,EA_5T8_AG25T99_M,FIN,Finland,2011,29.289179999999998
6510,EA_5T8_AG25T99_M,FIN,Finland,2012,29.59432
6511,EA_5T8_AG25T99_M,FIN,Finland,2013,30.04549
6512,EA_2T8_AG25T99_F,DNK,Denmark,2003,99.36601
6513,EA_2T8_AG25T99_F,DNK,Denmark,2004,100.0
6514,EA_2T8_AG25T99_F,DNK,Denmark,2007,100.0
6515,EA_2T8_AG25T99_F,DNK,Denmark,2008,100.0
6516,EA_2T8_AG25T99_F,DNK,Denmark,2009,100.0
6517,EA_2T8_AG25T99_F,DNK,Denmark,2010,100.0
6518,EA_2T8_AG25T99_F,DNK,Denmark,2011,100.0
6519,EA_2T8_AG25T99_F,DNK,Denmark,2012,99.52381
6520,EA_2T8_AG25T99_F,DNK,Denmark,2013,99.70255999999999
6521,EA_2T8_AG25T99_GPI,KHM,Cambodia,2007,0.40836
6522,EA_2T8_AG25T99_GPI,KHM,Cambodia,2008,0.46537
6523,EA_2T8_AG25T99_GPI,KHM,Cambodia,2009,0.44415
6524,EA_3T8_AG25T99,QAT,Qatar,2004,40.97153
6525,EA_3T8_AG25T99,QAT,Qatar,2007,49.30328
6526,EA_3T8_AG25T99,QAT,Qatar,2008,50.82884
6527,EA_3T8_AG25T99,QAT,Qatar,2009,43.39208
6528,EA_3T8_AG25T99,QAT,Qatar,2010,36.73774
6529,EA_3T8_AG25T99,QAT,Qatar,2011,41.11023
6530,EA_3T8_AG25T99,QAT,Qatar,2012,41.34369
6531,EA_3T8_AG25T99,QAT,Qatar,2013,46.0669
6532,EA_5T8_AG25T99_GPI,ETH,Ethiopia,2007,0.2158
6533,EA_5T8_AG25T99_GPI,ETH,Ethiopia,2011,0.20323
6534,EA_1T8_AG25T99_M,ETH,Ethiopia,2007,35.72482
6535,EA_1T8_AG25T99_M,ETH,Ethiopia,2011,37.27535
6536,EA_3T8_AG25T99_GPI,MAC,"China, Macao Special Administrative Region",2006,0.8799799999999999
6537,EA_3T8_AG25T99_GPI,MAC,"China, Macao Special Administrative Region",2011,0.9251799999999999
6538,EA_3T8_AG25T99_M,SYR,Syrian Arab Republic,2007,26.453529999999997
6539,EA_3T8_AG25T99_M,SYR,Syrian Arab Republic,2008,24.94795
6540,EA_3T8_AG25T99_M,SYR,Syrian Arab Republic,2009,24.75915
6549,EA_4T8_AG25T99_M,COL,Colombia,2012,19.64957
6550,EA_4T8_AG25T99_M,COL,Colombia,2013,22.64021
6551,EA_5T8_AG25T99,SGP,Singapore,2005,29.127570000000002
6552,EA_5T8_AG25T99,SGP,Singapore,2006,30.436770000000003
6553,EA_5T8_AG25T99,SGP,Singapore,2007,31.473390000000002
6554,EA_5T8_AG25T99,SGP,Singapore,2008,33.890390000000004
6555,EA_5T8_AG25T99,SGP,Singapore,2009,35.01882
6556,EA_5T8_AG25T99,SGP,Singapore,2010,36.97231
6557,EA_5T8_AG25T99,SGP,Singapore,2011,38.08078
6558,EA_5T8_AG25T99,SGP,Singapore,2012,39.56747
6559,EA_5T8_AG25T99,SGP,Singapore,2013,41.28952
6560,EA_2T8_AG25T99_F,ROU,Romania,2007,81.7694
6561,EA_2T8_AG25T99_F,ROU,Romania,2008,82.74941
6562,EA_2T8_AG25T99_F,ROU,Romania,2009,83.37794
6563,EA_2T8_AG25T99_F,ROU,Romania,2010,83.94627
6564,EA_2T8_AG25T99_F,ROU,Romania,2011,85.10766
6565,EA_2T8_AG25T99_F,ROU,Romania,2012,86.05882
6566,EA_2T8_AG25T99_F,ROU,Romania,2013,86.63779
6567,EA_2T8_AG25T99,SSD,South Sudan,2008,33.169540000000005
6568,EA_3T8_AG25T99_F,NLD,Netherlands,2004,59.087680000000006
6569,EA_3T8_AG25T99_F,NLD,Netherlands,2005,59.25795
6570,EA_3T8_AG25T99_F,NLD,Netherlands,2007,62.66433000000001
6571,EA_3T8_AG25T99_F,NLD,Netherlands,2008,61.636430000000004
6572,EA_3T8_AG25T99_F,NLD,Netherlands,2009,62.02949
6573,EA_3T8_AG25T99_F,NLD,Netherlands,2010,62.2801
6574,EA_3T8_AG25T99_F,NLD,Netherlands,2011,62.58363000000001
6575,EA_3T8_AG25T99_F,NLD,Netherlands,2012,63.1812
6576,EA_3T8_AG25T99_F,NLD,Netherlands,2013,65.25076
6577,EA_8_AG25T99_M,SRB,Serbia,2011,0.45098999999999995
6578,EA_8_AG25T99_M,SRB,Serbia,2013,0.32871999999999996
6579,EA_4T8_AG25T99_GPI,DEU,Germany,2006,0.68858
6580,EA_4T8_AG25T99_GPI,DEU,Germany,2007,0.6986899999999999
6581,EA_4T8_AG25T99_GPI,DEU,Germany,2008,0.70498
6582,EA_4T8_AG25T99_GPI,DEU,Germany,2009,0.72068
6583,EA_4T8_AG25T99_GPI,DEU,Germany,2010,0.72885
6584,EA_4T8_AG25T99_GPI,DEU,Germany,2011,0.75835
6585,EA_4T8_AG25T99_GPI,DEU,Germany,2012,0.77069
6586,EA_4T8_AG25T99_GPI,DEU,Germany,2013,0.7861100000000001
6587,EA_6T8_AG25T99_GPI,MNG,Mongolia,2010,1.3102
6588,EA_1T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2009,0.9984700000000001
6589,EA_1T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2010,0.99864
6590,EA_1T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2011,0.9992200000000001
6591,EA_1T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2012,0.99895
6592,EA_1T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2013,0.99929
6593,EA_3T8_AG25T99_GPI,PAN,Panama,2010,1.14136
6594,EA_4T8_AG25T99_M,KAZ,Kazakhstan,2007,52.4747
6595,EA_5T8_AG25T99_GPI,ARM,Armenia,2011,1.09287
6596,EA_1T8_AG25T99_GPI,AND,Andorra,2003,0.97429
6597,EA_1T8_AG25T99_GPI,AND,Andorra,2004,0.98687
6598,EA_1T8_AG25T99_GPI,AND,Andorra,2005,0.98435
6599,EA_1T8_AG25T99_GPI,AND,Andorra,2006,0.9707600000000001
6600,EA_2T8_AG25T99_M,ECU,Ecuador,2009,36.58671
6601,EA_2T8_AG25T99_M,ECU,Ecuador,2010,39.3891
6602,EA_2T8_AG25T99_M,ECU,Ecuador,2013,48.278620000000004
6603,EA_3T8_AG25T99_GPI,ESP,Spain,2004,0.89979
6604,EA_3T8_AG25T99_GPI,ESP,Spain,2005,0.9106
6605,EA_3T8_AG25T99_GPI,ESP,Spain,2006,0.9192799999999999
6606,EA_3T8_AG25T99_GPI,ESP,Spain,2007,0.91848
6607,EA_3T8_AG25T99_GPI,ESP,Spain,2008,0.9295
6608,EA_3T8_AG25T99_GPI,ESP,Spain,2009,0.9418200000000001
6609,EA_3T8_AG25T99_GPI,ESP,Spain,2010,0.93934
6610,EA_3T8_AG25T99_GPI,ESP,Spain,2011,0.95426
6611,EA_3T8_AG25T99_GPI,ESP,Spain,2012,0.96468
6612,EA_3T8_AG25T99,THA,Thailand,2004,22.643629999999998
6613,EA_3T8_AG25T99,THA,Thailand,2006,22.56995
6614,EA_3T8_AG25T99,THA,Thailand,2010,27.338109999999997
6615,EA_3T8_AG25T99,THA,Thailand,2013,29.292270000000002
6617,EA_4T8_AG25T99_GPI,IDN,Indonesia,2007,0.78328
6618,EA_4T8_AG25T99_GPI,IDN,Indonesia,2008,0.83193
6621,EA_5T8_AG25T99,PRI,Puerto Rico,2005,20.78002
6622,EA_5T8_AG25T99,PRI,Puerto Rico,2006,20.74168
6623,EA_5T8_AG25T99,PRI,Puerto Rico,2007,21.236829999999998
6624,EA_5T8_AG25T99,PRI,Puerto Rico,2008,21.152060000000002
6625,EA_5T8_AG25T99,PRI,Puerto Rico,2012,31.206429999999997
6626,EA_1T8_AG25T99,PRY,Paraguay,2003,65.69847
6627,EA_1T8_AG25T99,PRY,Paraguay,2005,64.96594
6628,EA_1T8_AG25T99,PRY,Paraguay,2006,64.10416
6629,EA_1T8_AG25T99,PRY,Paraguay,2007,66.55965
6630,EA_1T8_AG25T99,PRY,Paraguay,2008,66.97783000000001
6631,EA_1T8_AG25T99,PRY,Paraguay,2009,60.909290000000006
6632,EA_3T8_AG25T99_F,ROU,Romania,2007,57.433659999999996
6633,EA_3T8_AG25T99_F,ROU,Romania,2008,58.303909999999995
6634,EA_3T8_AG25T99_F,ROU,Romania,2009,58.073769999999996
6635,EA_3T8_AG25T99_F,ROU,Romania,2010,57.894040000000004
6636,EA_3T8_AG25T99_F,ROU,Romania,2011,58.947669999999995
6637,EA_3T8_AG25T99_F,ROU,Romania,2012,60.17256
6638,EA_3T8_AG25T99_F,ROU,Romania,2013,60.90525
6639,EA_1T8_AG25T99_GPI,MAC,"China, Macao Special Administrative Region",2006,0.91861
6640,EA_1T8_AG25T99_GPI,MAC,"China, Macao Special Administrative Region",2011,0.93976
6641,EA_2T8_AG25T99_F,CHL,Chile,2004,75.30702
6642,EA_2T8_AG25T99_F,CHL,Chile,2007,76.33958
6643,EA_2T8_AG25T99_F,CHL,Chile,2008,72.44811999999999
6644,EA_2T8_AG25T99_F,CHL,Chile,2009,76.96375
6645,EA_2T8_AG25T99_F,CHL,Chile,2010,73.54914000000001
6646,EA_2T8_AG25T99_F,CHL,Chile,2011,70.65205
6647,EA_2T8_AG25T99_F,CHL,Chile,2013,74.33164000000001
6648,EA_7T8_AG25T99,SEN,Senegal,2011,1.15808
6649,EA_7T8_AG25T99,SEN,Senegal,2013,1.9358
6650,EA_2T8_AG25T99_M,SRB,Serbia,2008,90.34403
6651,EA_2T8_AG25T99_M,SRB,Serbia,2009,90.7129
6652,EA_2T8_AG25T99_M,SRB,Serbia,2010,91.08532
6653,EA_2T8_AG25T99_M,SRB,Serbia,2011,89.8086
6654,EA_2T8_AG25T99_M,SRB,Serbia,2013,90.45051
6655,EA_3T8_AG25T99_GPI,AUT,Austria,2005,0.8146100000000001
6656,EA_3T8_AG25T99_GPI,AUT,Austria,2007,0.78187
6657,EA_3T8_AG25T99_GPI,AUT,Austria,2008,0.7535
6658,EA_3T8_AG25T99_GPI,AUT,Austria,2009,0.8083899999999999
6659,EA_3T8_AG25T99_GPI,AUT,Austria,2010,0.81994
6660,EA_3T8_AG25T99_GPI,AUT,Austria,2011,0.81867
6661,EA_3T8_AG25T99_GPI,AUT,Austria,2012,0.82481
6662,EA_3T8_AG25T99_GPI,AUT,Austria,2013,0.8337200000000001
6663,EA_4T8_AG25T99_M,MUS,Mauritius,2011,14.854470000000001
6664,EA_5T8_AG25T99_GPI,JPN,Japan,2010,0.85011
6665,EA_6T8_AG25T99_F,SWE,Sweden,2013,24.98544
6666,EA_1T8_AG25T99_M,SYR,Syrian Arab Republic,2007,78.49580999999999
6667,EA_1T8_AG25T99_M,SYR,Syrian Arab Republic,2008,69.59940999999999
6668,EA_1T8_AG25T99_M,SYR,Syrian Arab Republic,2009,76.14461999999999
6669,EA_1T8_AG25T99,LVA,Latvia,2004,99.35533000000001
6670,EA_1T8_AG25T99,LVA,Latvia,2005,100.0
6671,EA_1T8_AG25T99,LVA,Latvia,2006,100.0
6672,EA_1T8_AG25T99,LVA,Latvia,2007,100.0
6673,EA_1T8_AG25T99,LVA,Latvia,2008,99.45245
6674,EA_1T8_AG25T99,LVA,Latvia,2009,100.0
6675,EA_1T8_AG25T99,LVA,Latvia,2010,100.0
6676,EA_1T8_AG25T99,LVA,Latvia,2011,100.0
6677,EA_1T8_AG25T99,LVA,Latvia,2012,100.0
6678,EA_1T8_AG25T99,LVA,Latvia,2013,100.0
6679,EA_2T8_AG25T99_M,SSD,South Sudan,2008,36.35723
6681,EA_3T8_AG25T99_M,CUB,Cuba,2012,57.67536
6682,EA_5T8_AG25T99,ZAF,South Africa,2003,5.48102
6683,EA_5T8_AG25T99,ZAF,South Africa,2004,4.90361
6684,EA_5T8_AG25T99,ZAF,South Africa,2005,4.1878
6685,EA_5T8_AG25T99,ZAF,South Africa,2006,4.16616
6686,EA_5T8_AG25T99,ZAF,South Africa,2007,4.3863900000000005
6687,EA_5T8_AG25T99,ZAF,South Africa,2008,4.6534699999999996
6688,EA_5T8_AG25T99,ZAF,South Africa,2009,5.8343
6689,EA_5T8_AG25T99,ZAF,South Africa,2010,6.18815
6690,EA_5T8_AG25T99,ZAF,South Africa,2011,6.14248
6691,EA_5T8_AG25T99,ZAF,South Africa,2012,6.450480000000001
6692,EA_6T8_AG25T99_GPI,ECU,Ecuador,2013,0.9960200000000001
6693,EA_8_AG25T99_M,MDA,Republic of Moldova,2013,0.07539
6694,EA_7T8_AG25T99,AUS,Australia,2013,5.75698
6695,EA_2T8_AG25T99_M,KOR,Republic of Korea,2005,87.49264000000001
6696,EA_2T8_AG25T99_M,KOR,Republic of Korea,2009,85.54961
6697,EA_2T8_AG25T99_M,KOR,Republic of Korea,2010,89.11393000000001
6698,EA_3T8_AG25T99,BHR,Bahrain,2010,42.113009999999996
6699,EA_5T8_AG25T99_GPI,SYR,Syrian Arab Republic,2007,0.42195
6700,EA_5T8_AG25T99_GPI,SYR,Syrian Arab Republic,2008,0.61341
6701,EA_5T8_AG25T99_GPI,SYR,Syrian Arab Republic,2009,0.56343
6703,EA_4T8_AG25T99_F,IRL,Ireland,2007,39.31735
6704,EA_4T8_AG25T99_F,IRL,Ireland,2010,45.52856
6705,EA_4T8_AG25T99_F,IRL,Ireland,2011,38.27864
6706,EA_4T8_AG25T99_GPI,SVK,Slovakia,2011,1.0567600000000001
6709,EA_5T8_AG25T99_F,CAN,Canada,2006,45.796620000000004
6710,EA_5T8_AG25T99_F,CAN,Canada,2011,50.62332
6711,EA_3T8_AG25T99_F,BFA,Burkina Faso,2006,2.29676
6712,EA_3T8_AG25T99_F,BFA,Burkina Faso,2007,0.15955
6713,EA_3T8_AG25T99_GPI,LCA,Saint Lucia,2013,1.13267
6714,EA_5T8_AG25T99,CYM,Cayman Islands,2004,25.88495
6715,EA_5T8_AG25T99,CYM,Cayman Islands,2005,24.49486
6716,EA_5T8_AG25T99,CYM,Cayman Islands,2006,23.76184
6717,EA_5T8_AG25T99,CYM,Cayman Islands,2007,36.93346
6718,EA_5T8_AG25T99,CYM,Cayman Islands,2008,37.61651
6719,EA_6T8_AG25T99,PAN,Panama,2010,16.09159
6720,EA_7T8_AG25T99_GPI,MNG,Mongolia,2010,1.28606
6721,EA_8_AG25T99,IRN,Iran (Islamic Republic of),2012,0.22334
6722,EA_8_AG25T99,IRN,Iran (Islamic Republic of),2013,0.29891999999999996
6723,EA_7T8_AG25T99_GPI,BOL,Bolivia (Plurinational State of),2012,0.68904
6724,EA_2T8_AG25T99_M,ARG,Argentina,2003,56.563230000000004
6725,EA_1T8_AG25T99,MUS,Mauritius,2011,66.98357
6726,EA_2T8_AG25T99_M,RWA,Rwanda,2012,15.393920000000001
6727,EA_3T8_AG25T99_F,LSO,Lesotho,2008,14.19079
6728,EA_4T8_AG25T99_GPI,BLR,Belarus,2009,1.00335
6729,EA_2T8_AG25T99_GPI,SWE,Sweden,2004,1.01397
6730,EA_2T8_AG25T99_GPI,SWE,Sweden,2005,1.01389
6731,EA_2T8_AG25T99_GPI,SWE,Sweden,2006,1.01399
6732,EA_2T8_AG25T99_GPI,SWE,Sweden,2007,1.01367
6733,EA_2T8_AG25T99_GPI,SWE,Sweden,2008,0.98506
6734,EA_2T8_AG25T99_GPI,SWE,Sweden,2009,0.98615
6735,EA_2T8_AG25T99_GPI,SWE,Sweden,2010,0.9872799999999999
6736,EA_2T8_AG25T99_GPI,SWE,Sweden,2011,0.98819
6737,EA_2T8_AG25T99_GPI,SWE,Sweden,2012,0.98946
6738,EA_2T8_AG25T99_GPI,SWE,Sweden,2013,0.99035
6739,EA_3T8_AG25T99_M,OMN,Oman,2003,30.17998
6740,EA_3T8_AG25T99_M,OMN,Oman,2008,42.54813
6741,EA_3T8_AG25T99_M,OMN,Oman,2010,40.28239
6742,EA_5T8_AG25T99_F,PRY,Paraguay,2005,5.46122
6743,EA_5T8_AG25T99_F,PRY,Paraguay,2006,4.61831
6744,EA_5T8_AG25T99_F,PRY,Paraguay,2007,9.49795
6745,EA_5T8_AG25T99_F,PRY,Paraguay,2008,11.71412
6746,EA_5T8_AG25T99_F,PRY,Paraguay,2009,8.874419999999999
6747,EA_2T8_AG25T99_M,CYP,Cyprus,2004,71.35949000000001
6748,EA_2T8_AG25T99_M,CYP,Cyprus,2005,72.78466
6749,EA_2T8_AG25T99_M,CYP,Cyprus,2006,75.0676
6750,EA_2T8_AG25T99_M,CYP,Cyprus,2007,76.94702
6751,EA_2T8_AG25T99_M,CYP,Cyprus,2008,77.30872
6752,EA_2T8_AG25T99_M,CYP,Cyprus,2009,78.104
